tweet,label,,,,,
I love the smell of celery. Need me a celery flavored cigarette,5,,,,,
I stopped smoking but just bought a pack tonight oops. Serving is jus taking a lot out of me,5,,,,,
I wanna quit hookah but $URL$,5,,,,,
I want some TJ tacos and hookah right now,5,,,,,
I'm going to smoke a cigar today.,5,,,,,
"I've smoked cigarillo papers dipped in cough syrup, I do NOT care about what's in my seltzer.",5,,,,,
Idk why Im smoking this cherry pipe so much but this my life-,5,,,,,
If that trashes my credibility so be it. I have watched loved ones die of tobacco. I have not watched loved ones di… $URL$,5,,,,,
If u ain’t got a lighter fuck u smoking for?,5,,,,,
"If you’re about to be on an airplane for $NUMBER$+ hours, maybe don’t come onboard smelling like an old ashtray 🤮🤮🤮",5,,,,,
Imma buy a hookah,5,,,,,
Imma get my niggas rich enough they rockin only Rollies $URL$,5,,,,,
"In addition to reductions in mortality, further health benefits accrue from reduced disability, tobacco-related dis… $URL$",5,,,,,
Is it just me or is there something wrong with cigarette smoke billowing from the car with cancer prevention stickers on it?,5,,,,,
It just ain’t Ligotti if there isn’t a lit cigarette on the front cover $URL$,5,,,,,
It's just a cigarette and it harms your pretty lungs Well it's only twice a week so there's not much of a chance It… $URL$,5,,,,,
It’s just a lifestyle: Cigar Pxrn #cigarlifestyle #cigarlife #cigarpxrn $MENTION$ Davidoff of Geneva Since $NUMBER$ - Tampa $URL$,5,,,,,
I’d have dashed an ashtray off the little cunts head,5,,,,,
"I’m an Oracle, I smoke Newport’s or a Kool, Cigarette",5,,,,,
I’ve sat across from someone as they smoked a cigarette and listened to them tell me they don’t feel bad for drug a… $URL$,5,,,,,
"Japan Lustre Ashtray, Blue Luster Japan, Vintage Japan Ashtray, Luster Ashtray, Collectible Japan, Ashtray Gift, Vi… $URL$",5,,,,,
"Join us in the retail store on Friday, October $NUMBER$th, $NUMBER$-9pm for sweet cigar deals and the chance to meet Pete Johnso… $URL$",5,,,,,
Just watched a dog eat a cigarette butt and I'm so SAD,5,,,,,
Last pack of cigs before I quit smoking,5,,,,,
Let's shift gears to stop widespread use of tobacco! #COP8FCTC #SEATCA $URL$,5,,,,,
"Look at this Bozo, straight Terrorist! This is What a Terrorist Looks Like! Redneck Coorslight Tobacco Chewing shri… $URL$",5,,,,,
$MENTION$ Lmao i see people pushing their strollers while they're having a cigarette,5,,,,,
$MENTION$ Lmao we just gone restrict you to wine and tobacco. That’s just enough for you a party pack,5,,,,,
$MENTION$ Lol are you sure about tobacco being the highest forex earner?,5,,,,,
"$MENTION$ Next up - everyone should start smoking a pack a day. It ""may"" be good for you!",5,,,,,
$MENTION$ Sit down with Bill and have a cigar with Monica! You know y'all are wrong!,5,,,,,
$MENTION$ Slay the dragons from that pipe you smoking,5,,,,,
$MENTION$ Still over here trying not to smoke a cigarette. #soberoctober,5,,,,,
$MENTION$ Stop smoking cigarettes,5,,,,,
$MENTION$ That doesn’t make sense. The cigarette lighter is what you plug the charger into lol,5,,,,,
$MENTION$ The strokes and tobacco,5,,,,,
$MENTION$ This is a fucking train wreck wrapped in a shit sandwich served on a dirty ashtray. Gawd. He’s the preside… $URL$,5,,,,,
You Done Know French MFs Always on Some bullshit.. Ontario Mon Dem Allowed To blow Wherever Cigarette Smoke Accept… $URL$,5,,,,,
You've got a life to live. Don't shorten it for a cigarette. #smokefree #stopsmoking $URL$,5,,,,,
Y’all still smoking cigarettes?? In $NUMBER$?? Ooof $URL$,5,,,,,
[SALE] #ashtray Metal with Map of Canada Circa $NUMBER$'s $URL$ visit our ebay store $URL$,5,,,,,
[SALE] Maple Leaf Shape Elegant #crystal #ashtray $URL$ visit our ebay store $URL$,5,,,,,
ashtray heart,5,,,,,
"get that cigarette smoke outta my face, you’ve been wasting my time $URL$",5,,,,,
gimme ma sunglasses and cigarette,5,,,,,
have a cigar and a cup of coffee -- with pink floyd. #InternationalCoffeeDay #progrock $URL$,5,,,,,
hookah and hibachi tomorrow with my man ❤️,5,,,,,
"i got a bat ashtray today, no one can stop me now me and my bat are going places",5,,,,,
i made a no smoking 🚭 sign at work and put it on my door at home &amp; a mf still lit they backwood 😭 mfs really think rules don’t apply to them,5,,,,,
i need a latte and a cigarette,5,,,,,
i really miss smoking cigs 😩😩😩😩😩,5,,,,,
i wish i had a cigarette rn,5,,,,,
if you and ya gfs gotta go out and y’all share a hookah don’t talk to me 😂😂😂😂✌🏽,5,,,,,
iontbsee how people like hookah so much that shit is trash,5,,,,,
just drove past about $NUMBER$ amish guys shooting AR’s in a tobacco field. todd county is NOT going down in a zombie apocalypse,5,,,,,
me: ya smoking cigarettes is so fucking disgusting moon taesoo: me to myself: $URL$,5,,,,,
ok so now that he’s said it will y’all stop smoking cigs to look cool?,5,,,,,
one cigarette every problem.,5,,,,,
so I basically get a candle and then a new ashtray,5,,,,,
thanks $MENTION$ for burning the hell outta me with your cigarette... really appreciate that.,5,,,,,
welp I guess Imma stop smoking cigs now,5,,,,,
will you pls stop puffing your cigarette smoke in front of me thx,5,,,,,
y’all smoking black n milds GOD LORD,5,,,,,
“I was smoking sour in the county jail” - $MENTION$ I know he wasn’t lying but how did he get away with this?!,5,,,,,
…AS HE BEATS José Sa (93) LIKE A RENTED MULE &amp; HE SMOKED HIM LIKE A BAD CIGAR! G. Higuaín (09) SCORES on a walk-in… $URL$,5,,,,,
✨sitting on a tree root drinking coffee and eating french fries and smoking cigarettes as i wait for my scorpio fri… $URL$,5,,,,,
📢Tobacco Treatment Specialists (TTS) Program 🗂 Respiratory 🗓️ $NUMBER$ Dec $NUMBER$ - $NUMBER$ Jan $NUMBER$ 📍 Online 🔗… $URL$,5,,,,,
🚬 Buy Cigarettes - TAX FREE - $NUMBER$% Discount ▶ Buy-Cigarettes .org ◀ Worldwide Shipping - Cigars - Tobacco - Credit C… $URL$,5,,,,,
"🤔 what’s that huge new logo on the #F1 Ferraris this weekend? Why, it’s some epic tobacco sponsorship laundering by… $URL$",5,,,,,
$RESERVED$ $MENTION$: here’s something for all my followers ... 😉😈🍆💦💦... who said you can’t beat up PHAT PUSSY and smoke a cigarette at the s…,5,,,,,
$RESERVED$ $MENTION$: 🏆We've selected $NUMBER$ initiatives as candidates for the $NUMBER$ #EUHealthAward for NGOs working to prevent #tobacco use. The win…,5,,,,,
bicigarguy: Cigar n stroking in my hotel $URL$,5,,,,,
$RESERVED$ $MENTION$: androgynous lesbian or the boy in the workmans smoking area who tells you youre such a good listener? $URL$,4,,,,,
I used to think like this. Sigh. You can disagree with smoking but be tolerant of it. The same logic cannot be appl… $URL$,4,,,,,
"I'll tell you can just go back to get sent home immediately! I asked you start smoking can say poo, as in ""bull poo"", ""poo",4,,,,,
I’m smoking too much...I’m losing my memory $URL$,4,,,,,
Lmaoooo smoking made it worse I’m not going to sleep tonight clearly 🚮,4,,,,,
Lol told my mom I’ll stop drinking and just stick to smoking.. and I haven’t stopped yet 😭🙃,4,,,,,
everything concealed even the shit Im smoking on🤧,4,,,,,
i thought texas would eventually legalize but then sa does some dumb shit like raise the age to buy nicotine like ok,4,,,,,
$NUMBER$ more months of probation let but this no smoking shit killin me 😩,4,,,,,
$RESERVED$ $MENTION$: What y'all into tonight? 🤔 A) Working B) Smoking/Drinking C) Fucking D) Staying home/TV/Sports E) Subtweeting your ex F)…,4,,,,,
$RESERVED$ $MENTION$: Be my little smoking boy vid 👉🏼 $URL$,4,,,,,
"$RESERVED$ $MENTION$: 🤟🏾👹 #BigAssParty 👹🤟🏾 🎃October $NUMBER$, $NUMBER$ 🎃 🆓🆓 Till $NUMBER$:30 🕦 ‼️ 📍 $MENTION$ SKY BAR 📍 📝side note- Smoking 🍃🍃⛽️&amp; Drinking All N…",4,,,,,
you ever get a hankering to pick up a smoking habit but can't because you don't have the money,4,,,,,
$RESERVED$ $MENTION$: Usb Charging #Gyro Lighter #Cigarette Lighter With Flashlight Decompression #Fingertip Gyro | $URL$: h…,4,,,,,
$MENTION$ I live in dread I’ll get told by editor it glamourises smoking and I have to take it all out. My other smok… $URL$,4,,,,,
I hate teenage boys. Y’all see me smoking in my car and wanna come up and laugh and get all close... MIND YA FUCKIN… $URL$,4,,,,,
$MENTION$ good...what of smoking?,4,,,,,
$RESERVED$ $MENTION$: I don’t smoke. But I take four smoking breaks at work every day.,4,,,,,
"#OnMyHighSchoolCalendar was smoking in the boys room, nah, JK!!",4,,,,,
$MENTION$ I been smoking too much 💀,4,,,,,
$MENTION$ I might have to start smoking these next $NUMBER$ Saturdays cause my nerves about to be geekin,4,,,,,
$RESERVED$ $MENTION$: $MENTION$ YOU'RE ALWAYS SMOKING IN THE HOUSE ! $URL$,4,,,,,
$RESERVED$ $MENTION$: $MENTION$ Yeah and smoking in the toilet is different bro😂,4,,,,,
$RESERVED$ $MENTION$: “Advertising can bring the horse to water. The flavors will get them to drink. And the nicotine will keep them coming back for…,4,,,,,
"$RESERVED$ $MENTION$: “I don’t think I’ve eaten in $NUMBER$ days. I’ve been living off of water, nicotine, and speed”",4,,,,,
$RESERVED$ $MENTION$: “bitches cheat so good they’ll have you smoking with the side nigga” LMFAOOO,4,,,,,
I had a nightmare my dad went with tiscali broadband instead of virgin. A week without smoking has given me some odd side effects 😂😂,4,,,,,
I like smoking cuz I'm not sad I just laugh at my sadness,4,,,,,
I sound like I’ve been smoking my whole life rn,4,,,,,
I want whatever you’re smoking,4,,,,,
I was supposed to stop smoking fts again lastnight but work pissed me off so bad man,4,,,,,
I watched as above far below last night after smoking fxcking terrifying,4,,,,,
If you can’t roll whilenin the whip... quit smoking 💯,4,,,,,
I’m sitting outside my work smoking and a little kid looks me dead in my eyes and with their little baby voice says… $URL$,4,,,,,
"$RESERVED$ $MENTION$: Too many girls call themselves groovers after they’ve been out raving once, when they sat in the smoking area all night half…",4,,,,,
Your loves a Fucking drag but I need it so bad. You’re worse than nicotine.,4,,,,,
a divider considers a rattan: chattel and smoking,4,,,,,
alot of my ex’s bashed me on smoking now all them mfass doing it 🧐,4,,,,,
"bryan was qouting my sad tweets and yesterday we were smoking in his car and hes like ""i missed my smoking buddy too"" i wanted to punch him",4,,,,,
feel the nicotine inside,4,,,,,
gonna pick up the smoking again 🤭,4,,,,,
"i can live feed of it--but the media is definitely the time to have a smoking/drinking party in the alley, neighbors",4,,,,,
"i love quitting smoking because a guy had the sage wisdom to say ""stop smoking"" $URL$",4,,,,,
very inconvenient to get metformin poops in the middle of your smoking session,4,,,,,
Only thing i can think of is $NUMBER$. When i was in dubai for a month i was surrounded by family smoking $NUMBER$/7 and $NUMBER$. Bpd… $URL$,4,,,,,
Smoking before getting ready is such a bad idea,4,,,,,
THEY SAID NICOTINE .,4,,,,,
"The same people that questioned me and unfriended me for smoking,drinking,etc back in HS are doing the same shit rn they ridiculed me for",4,,,,,
"Was it when, the light was dim and the nicotine weighed heavily on our senses, as your hands touched my thighs rub… $URL$",4,,,,,
$MENTION$ If you could only be with one person forever who would it be? Favorite liquor? Drink or smoking? W… $URL$,4,,,,,
$MENTION$ hell nah think ima just start smoking 😂😂,4,,,,,
$MENTION$ i know. drinking and smoking every day just seems messed up to me but that's as somebody who has no experience doing either.,4,,,,,
$MENTION$ never smoking on a break again,4,,,,,
"$MENTION$ the short list would be obesity, asthma, childbearing, smoking, substance use, and mental health. For a… $URL$",4,,,,,
$MENTION$ trying to quit smoking and I have to say the best part is getting to use your oral fixation line. Also love the show.,4,,,,,
"$NUMBER$ NIGHT $NUMBER$ DAYS NON SMOKING TRIP EPISODE IS FREAKING ICONIC I TELL YOU Happy Birthday again, our Nicotinepath Kim… $URL$",4,,,,,
$NUMBER$ days of no smoking which is the longest I’ve gone in $NUMBER$ years🤙🏽,4,,,,,
$NUMBER$ in $NUMBER$ smokers want to quit &amp; #Stoptober is the perfect time for them to give up smoking. Join them this… $URL$,4,,,,,
"$RESERVED$ $MENTION$: ""I think everyone who is trying to quit smoking should be offered that NHS support, especially if you’ve already got a lung con…",4,,,,,
"$RESERVED$ $MENTION$: #CertaintiesInLife As soon as you try to quit smoking, something extremely stressful will happen.",4,,,,,
$RESERVED$ $MENTION$: WYD after smoking this.... $URL$,4,,,,,
$RESERVED$ $MENTION$: We all have whats called Multi-Addictions... Smoking Washing dishes Watching Series Watching Movies Cleaning Sex Masterbat…,4,,,,,
$RESERVED$ $MENTION$: What are your thoughts bout girls who smokes? — Girls will always be girls. Smoking or not. Respect that. $URL$,4,,,,,
$RESERVED$ $MENTION$: What bae really means when he’s smoking with the “homies” $URL$,4,,,,,
$RESERVED$ $MENTION$: What in the ever loving fuck is this? I picked the wrong day to quit smoking. $URL$,4,,,,,
$RESERVED$ $MENTION$: When ur in the smoking area but the dj puts on a banger $URL$,4,,,,,
"$RESERVED$ $MENTION$: With obesity as serious a problem for the #NHS as smoking and alcohol, should we be glorifying fatty, sugary food on cookery shows…",4,,,,,
$RESERVED$ $MENTION$: Yesterday was my last day drinking or smoking nfs lmfaoooooo never again,4,,,,,
$RESERVED$ $MENTION$: Y’all more concerned about what horoscope sign your baby would be instead of concerned that drinking and smoking while p…,4,,,,,
"$RESERVED$ $MENTION$: Zoran's trying to quit smoking, improve his health, lifestyle choices &amp; rides on the #MauriceKirbyVelodrome several time…",4,,,,,
Me: wow I have a headache My nicotine addiction: $URL$,4,,,,,
Me:”wyd” Them:”oh I’m just smoking wit the homie”,4,,,,,
Mr. Middleton's Health class made tar jars. These jars represent the tar build up in your lungs from smoking in a $NUMBER$… $URL$,4,,,,,
My $NUMBER$ almost $NUMBER$ year old son showed me this video. I'm so glad our society is moving away from smoking. $URL$,4,,,,,
My chest hurts for excessive smoking fuck,4,,,,,
My favourite Ghent museum of everyday life is doing an exhibition on smoking... 🙂,4,,,,,
My friends will start smoking or taking shots while doing this but I’m down,4,,,,,
My honey dip from California sent me a video of him smoking to Houstonfornication. He’s the cutest 💗,4,,,,,
My uncle’s smoking habit $URL$ $URL$,4,,,,,
"Nathan quit smoking with the help of his local pharmacy in #Sunderland. $NUMBER$ months on, he is feeling the benefits to… $URL$",4,,,,,
Never mind don’t think I’m gonna stop smoking lol,4,,,,,
New Way To Quit Smoking - $URL$,4,,,,,
New2Trip: Strategies to promote smoking cessation among adolescents $URL$,4,,,,,
Nicotine until you fall asleep,4,,,,,
"No Smoking On The Street in KYOTO Persons who smoke in designated nonsmoking areas will be fined $NUMBER$,000 yen $URL$",4,,,,,
No more drinkin no more smoking🚫🧢🔎,4,,,,,
Not me I'm smoking loud 😂👌🏽,4,,,,,
"Nowadays, women think smoking is the search for men",4,,,,,
Old fashioned smoking #street $URL$,4,,,,,
One of the best decisions I've made was to stop smoking and to just get my body and mind right,4,,,,,
One very sexy woman smoking $MENTION$ $URL$,4,,,,,
People been smoking all these years to ease their mind and still stressed out with a messed up mind. Only God can put your mind at ease.,4,,,,,
People really out here getting addicted to nicotine? Lmao wild,4,,,,,
QUITTING SMOKING | WEEK $NUMBER$: $URL$ via $MENTION$,4,,,,,
Quit Smoking $URL$ - $URL$,4,,,,,
Quit Smoking Forum - $URL$,4,,,,,
Quit Smoking Withdrawal - $URL$,4,,,,,
Quit Smoking Without Gaining Weight - $URL$,4,,,,,
Quit Smoking in $NUMBER$ Days or Less Using the Power of this Simple Three-step Process. $URL$,4,,,,,
Quitting smoking is easier with the right support! #Stoptober #Norfolk # Health #NHS $URL$,4,,,,,
Researchers at the Case Western Reserve University School of #Dental Medicine found that #smoking weakens the immun… $URL$,4,,,,,
